"date","Mkt-RF","RMW","dDP","dTS","UNEXPI","RF"
"199003",1.83,2.15,-0.00781330236803144,-0.24261748748639,0.187546098725966,0.63563401874609
"199004",-3.36,1.72,0.000672079234523219,-0.186893245638744,0.0534100007124537,0.625524455621695
"199005",8.42,1.65,-0.144802773465225,-0.384870490102611,-0.118140873073178,0.623189892078946
"199006",-1.09,-1,0.0564066855309857,0.0795679423308659,-0.0259429171442527,0.622411571811599
"199007",-1.9,-0.27,-0.137531517898303,-0.0597735773393532,-0.127037508878049,0.613845675128299
"199008",-10.15,-0.43,-0.0638291326359851,0.0512109266302763,0.424491651801361,0.600591672003903
"199009",-6.12,-0.16,0.057971417788607,0.132767936015909,0.0269412419326275,0.593567062915912
"199010",-1.92,2.87,-0.0362751549852534,-0.256127796064975,0.426110509821691,0.578719588441423
"199011",6.35,0.81,0.135905933520091,0.0915273132861538,0.237737737918698,0.570112649840682
"199012",2.46,2.86,0.0985579519013242,-0.0735665714607059,0.492571065908022,0.545028111032209
"199101",4.69,1.55,0.273175582281976,-0.0387058778676811,0.144441607489028,0.50411833044619
"199102",7.19,-0.27,0.107663409436588,-0.0315029164156065,-0.62706612374172,0.482013885111421
"199103",2.65,-0.39,-0.0316561540621892,-0.130233341260967,0.00409490817798867,0.479642376289191
"199104",-0.28,0.53,0.0454316172415618,0.068015028475399,0.167223771699037,0.459063466587106
"199105",3.65,2.11,0.0480151837046236,0.00473065907598224,-0.00180175107034097,0.443995653808704
"199106",-4.94,1.75,0.0382266504465247,0.179923615876148,0.386768209505325,0.452722154364094
"199107",4.24,1.61,-0.122186195381753,-0.0529404435060093,0.201131870014739,0.453515059239629
"199108",2.32,0.88,-0.0498263183192861,-0.189188503777712,-0.206950712879924,0.433671753224085
"199109",-1.59,-1.81,0.0595109125607041,0.0198812460470207,0.00983005105807679,0.424927018061783
"199110",1.29,-1.73,-0.129725411294874,0.123426333584703,-0.235841360619245,0.406615459352855
"199111",-4.19,1.08,0.0333100596222634,0.0533313240736505,-0.0293002014198366,0.372281948566644
"199112",10.84,3.58,-0.0893985157346096,-0.0926317907395035,0.0345818921064932,0.332999579650206
"199201",-0.59,-1.33,0.0738443768447693,0.417506334031411,0.0719002863208406,0.311281684573306
"199202",1.09,0.09,0.0118217074052657,0.192625788003724,0.581555249160145,0.314502415751705
"199203",-2.66,-0.08,0.0593021533665885,0.448683239171686,0.679117493278444,0.330589032463724
"199204",1.07,1.71,-0.107569565920886,0.0247345590212532,-0.0832222624214757,0.307254170325555
"199205",0.3,-0.96,-0.0245166602579848,0.114413082008532,-0.109961400158276,0.297580872163872
"199206",-2.34,-0.03,0.0987786383486764,0.547989491648711,0.00714899105062317,0.300000158941116
"199207",3.77,1.57,-0.0636156938172443,0.376302412421684,0.0556784072653378,0.263643275829062
"199208",-2.38,3.79,0.0616998997438067,-0.142983764762205,0.171002411627037,0.257164621896222
"199209",1.19,1.53,0.0961277998434157,0.378116595036751,0.108323292319571,0.239324540576136
"199210",1.02,1.31,-0.137189865751485,0.117312186609165,0.0297688615097907,0.235265101364868
"199211",4.13,-0.84,-0.143424836354744,-0.00733547721377454,-0.0157426475929883,0.257164621896222
"199212",1.53,-0.44,0.123372412088137,0.256571337122485,-0.262116326609811,0.264452783879476
"199301",0.93,-1.77,0.0119981289028213,0.907375597306295,-0.32795289934134,0.246626977230369
"199302",0.12,-0.5,0.0631754619656715,0.204640777918555,0.33028937412899,0.240947810048997
"199303",2.3,-0.29,0.00475982690429634,0.159310359828509,-0.187898517391366,0.242570790419649
"199304",-3.05,-3.69,6.25057275901991e-05,0.316744357581666,0.0705972759637178,0.236077133892909
"199305",2.89,-0.01,-0.0187619864190009,-0.0034492093809333,-0.503421674281739,0.243382172225304
"199306",0.31,-1.06,-0.111775637631889,0.281264437320896,0.541767693093769,0.252302607520627
"199307",-0.34,-2.17,-0.0239135813609005,0.137521630618007,0.360116226506096,0.249870627332371
"199308",3.71,-1.15,-0.0410076183922477,0.190096518747626,0.260807826661046,0.248248946590524
"199309",-0.12,0.77,0.0903336472859499,0.419796380916769,0.292239321295911,0.242570790419649
"199310",1.41,-0.1,-0.0385707192267543,-0.172433711022982,-0.23398877585654,0.248248946590524
"199311",-1.89,1.55,0.0517933395640721,-0.160539890875363,0.169410807108433,0.254733938921325
"199312",1.65,0.71,0.094633515607587,0.256796321636287,0.0244166439243604,0.251492019563271
"199401",2.87,-2.3,-0.106769451278021,0.102677793726511,0.111157685451287,0.245004719144437
"199402",-2.55,2.45,0.155744804502786,0.169449427456317,0.167610598786049,0.266880876762965
"199403",-4.78,0.77,-0.0274286464678422,-0.0423197563205674,-0.19362940346781,0.287089871907664
"199404",0.68,1.01,0.0693804169938331,0.126060314393747,0.0472659133223017,0.30161266025488
"199405",0.58,0.9,0.0126971776575783,0.171808647500793,-0.0464860844412651,0.338621713559917
"199406",-3.03,1.16,0.136783177683419,0.448013146929169,0.224911781477368,0.338621713559917
"199407",2.82,-0.89,-0.0160605320795281,0.16076447918302,0.0341904746806704,0.353864347526578
"199408",4.01,0.87,-0.0522985375519069,-0.145997330273259,-0.0422809686375413,0.365880042337419
"199409",-2.31,0.6,0.00158254167215212,0.207636996542035,-0.38905442923157,0.377080432356869
"199410",1.34,0.58,0.0288574614801235,-0.143550301240364,-0.346227042627577,0.403427087358321
"199411",-4.04,0.81,-0.0392180775861469,-0.249220288505765,-0.0317812769826408,0.430492818539663
"199412",0.86,0.42,0.135079854567012,0.17058081298278,0.0551777143970988,0.455100662487395
"199501",1.8,0.62,0.0639445772667547,-0.18564088760542,-0.239294271141238,0.46381656285388
"199502",3.63,0.57,-0.0225152590800581,0.0858798906836741,0.0256844675267423,0.468567186768754
"199503",2.19,-0.33,-0.0942207515992035,-0.102107094853254,0.116007796721882,0.465400378731795
"199504",2.11,0.05,-0.1236837840295,-0.0252293131035518,0.121146133641361,0.459063466587106
"199505",2.9,0.46,-0.0231763568864518,-0.155095155340338,0.0521811192968301,0.460648106881201
